"d","test1"
625.5,-2592.847168
626.0,-2555.246338
626.5,-2522.290527
627.0,-2402.843994
627.5,-2226.106934
628.0,-2162.110107
628.5,-2364.168945
629.0,-2787.969971
629.5,-3390.504395
630.0,-3619.653564
630.5,-3721.751221
631.0,-3679.381348
631.5,-3657.357666
632.0,-3614.779785
632.5,-3635.474121
633.0,-3626.232910
633.5,-3908.249023
634.0,-4503.866699
634.5,-4749.896973
635.0,-3836.792480
635.5,-2199.189209
636.0,-1349.914185
636.5,-1067.111938
637.0,-1095.114136
637.5,-1486.869263
638.0,-2006.260620
638.5,-2696.426758
639.0,-3349.652588
639.5,-4540.734863
640.0,-5408.163574
640.5,-5709.733887
641.0,-5773.057129
641.5,-5607.080078
642.0,-5328.549316
642.5,-4945.825195
643.0,-4476.659180
643.5,-4072.740479
644.0,-3642.705566
644.5,-3419.252441
645.0,-3286.616699
645.5,-3293.193848
646.0,-3434.167480
646.5,-3607.920410
647.0,-3787.696289
647.5,-3947.324707
648.0,-4107.311523
648.5,-4286.040527
649.0,-4407.567383
649.5,-4498.346191
650.0,-4549.671387
650.5,-4604.313965
651.0,-4616.188477
651.5,-4615.376953
652.0,-4576.173340
652.5,-4545.522461
653.0,-4529.503418
653.5,-4508.879883
654.0,-4499.570312
654.5,-4475.483887
655.0,-4340.508301
655.5,-4176.514648
656.0,-4009.795166
656.5,-3737.402100
657.0,-3842.727539
657.5,-3727.333496
658.0,-3765.020752
658.5,-3831.470947
659.0,-3646.440674
659.5,-3753.015381
660.0,-3658.938477
660.5,-4052.670410
661.0,-3972.243652
661.5,-4413.487793
662.0,-4283.629395
662.5,-4346.779785
663.0,-4485.148438
663.5,-4428.037109
664.0,-4711.546875
664.5,-4493.315430
665.0,-4684.837891
665.5,-4573.229004
666.0,-4547.220703
666.5,-4605.330566
667.0,-4374.596680
667.5,-4605.038574
668.0,-4416.952637
668.5,-4646.635254
669.0,-4598.324707
669.5,-4621.339355
670.0,-4619.204102
670.5,-4365.300781
671.0,-4280.010254
671.5,-4172.253418
672.0,-4228.925293
672.5,-4274.166504
673.0,-4337.954102
