"d","test1"
709.0,-0.881755
709.5,-0.731085
710.0,-0.580975
710.5,-0.430702
711.0,-0.283656
711.5,-0.138318
712.0,-0.000128
712.5,0.130034
713.0,0.253178
713.5,0.368937
714.0,0.473926
714.5,0.571193
715.0,0.659804
715.5,0.745282
716.0,0.827463
716.5,0.904684
717.0,0.981003
717.5,1.061351
718.0,1.149979
718.5,1.239805
719.0,1.339107
719.5,1.439419
720.0,1.536040
720.5,1.634711
721.0,1.731884
721.5,1.825566
722.0,1.915379
722.5,2.002559
723.0,2.102201
723.5,2.204889
724.0,2.312713
724.5,2.421023
725.0,2.534236
725.5,2.645196
726.0,2.746423
726.5,2.836917
727.0,2.922403
727.5,2.997529
728.0,3.060673
728.5,3.109288
729.0,3.148763
729.5,3.172549
730.0,3.182382
730.5,3.191268
731.0,3.211759
731.5,3.247860
732.0,3.294168
732.5,3.349141
733.0,3.406096
733.5,3.464825
734.0,3.521921
734.5,3.575939
735.0,3.626758
735.5,3.669195
736.0,3.708410
736.5,3.740909
737.0,3.766648
737.5,3.789123
738.0,3.807396
738.5,3.823825
739.0,3.837794
739.5,3.847433
740.0,3.846838
740.5,3.835514
741.0,3.810572
